OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,OrderCostPrice,OrderSellingPrice
2388,2020/12/12,2020/12/15,First Class,DK-13375,OFF-FA-10001229,7,8
2389,2020/12/12,2020/12/15,First Class,DK-13375,OFF-BI-10002437,17,24
2390,2020/12/06,2020/12/10,Standard Class,SG-20605,OFF-PA-10004255,3,6
2391,2020/12/06,2020/12/10,Standard Class,SG-20605,OFF-PA-10001184,38,42
2392,2020/12/06,2020/12/10,Standard Class,SG-20605,TEC-AC-10002637,972,1620
2393,2020/12/06,2020/12/10,Standard Class,SG-20605,FUR-FU-10002878,57,114
2394,2021/03/17,2021/03/23,Standard Class,CS-12355,OFF-AR-10000588,36,40
2395,2020/11/14,2020/11/19,Standard Class,PJ-18835,TEC-AC-10002217,26,38
2396,2020/11/14,2020/11/19,Standard Class,PJ-18835,TEC-AC-10001267,48,60
2397,2020/11/14,2020/11/19,Standard Class,PJ-18835,OFF-PA-10004041,26,37
2398,2022/08/14,2022/08/16,Second Class,NP-18700,OFF-LA-10001613,5,6
2399,2022/08/14,2022/08/16,Second Class,NP-18700,OFF-AR-10000246,13,17
2400,2022/09/09,2022/09/15,Standard Class,SB-20290,OFF-ST-10001809,566,629
2401,2022/09/09,2022/09/15,Standard Class,SB-20290,OFF-ST-10002214,28,56
2402,2022/04/01,2022/04/04,Second Class,AS-10090,OFF-ST-10000649,57,94
2403,2022/04/01,2022/04/04,Second Class,AS-10090,OFF-EN-10001990,23,28
2404,2021/09/27,2021/10/03,Standard Class,HM-14860,FUR-BO-10000780,670,957
2405,2022/10/07,2022/10/11,Standard Class,MG-18145,TEC-AC-10002049,670,1116
2406,2022/10/07,2022/10/11,Standard Class,MG-18145,TEC-PH-10003555,64,129
2407,2022/10/07,2022/10/11,Standard Class,MG-18145,TEC-PH-10000702,40,80
2408,2022/01/20,2022/01/25,Standard Class,TM-21010,OFF-AR-10003631,17,24
2409,2022/01/20,2022/01/25,Standard Class,TM-21010,TEC-PH-10003072,324,360
2410,2022/03/23,2022/03/25,First Class,BE-11335,FUR-FU-10000758,148,212
2411,2019/08/01,2019/08/06,Standard Class,AS-10630,OFF-FA-10000992,3,6
2412,2020/06/07,2020/06/09,Second Class,EM-13810,OFF-BI-10004187,4,8
2413,2019/11/12,2019/11/16,Standard Class,JA-15970,OFF-PA-10001947,7,12
2414,2019/11/12,2019/11/16,Standard Class,JA-15970,FUR-TA-10002356,315,629
2415,2021/12/29,2022/01/02,Standard Class,TB-21595,FUR-CH-10001714,528,754
2416,2020/07/06,2020/07/11,Standard Class,PP-18955,FUR-BO-10002824,272,302
2417,2022/10/12,2022/10/18,Standard Class,ML-18040,TEC-AC-10002842,476,595
2418,2022/10/12,2022/10/18,Standard Class,ML-18040,OFF-BI-10002082,48,80
2419,2021/05/21,2021/05/28,Standard Class,LC-16930,TEC-MA-10000112,2157,2396
2420,2022/11/09,2022/11/14,Standard Class,MC-17590,OFF-ST-10002289,38,64
2421,2022/11/09,2022/11/14,Standard Class,MC-17590,TEC-AC-10004171,70,100
2422,2021/04/18,2021/04/23,Standard Class,CR-12580,OFF-ST-10003656,184,230
2423,2021/04/18,2021/04/23,Standard Class,CR-12580,OFF-PA-10001560,6,10
2424,2022/12/25,2022/12/30,Standard Class,SV-20935,TEC-AC-10002473,127,159
2425,2022/12/25,2022/12/30,Standard Class,SV-20935,OFF-BI-10000632,12,13
2426,2022/12/25,2022/12/30,Standard Class,SV-20935,FUR-TA-10002645,137,273
2427,2022/12/25,2022/12/30,Standard Class,SV-20935,OFF-FA-10002975,35,39
2428,2021/06/11,2021/06/17,Standard Class,MZ-17515,OFF-BI-10003784,1,1
2429,2021/06/11,2021/06/17,Standard Class,MZ-17515,OFF-BI-10001617,7,8
2430,2021/06/11,2021/06/17,Standard Class,MZ-17515,FUR-FU-10004415,11,13
2431,2022/05/13,2022/05/20,Standard Class,RB-19795,OFF-LA-10000240,35,58
2432,2022/12/28,2023/01/02,Standard Class,HM-14860,FUR-FU-10001935,4,7
2433,2019/03/25,2019/04/01,Standard Class,AZ-10750,FUR-CH-10002439,257,367
2434,2022/05/28,2022/06/01,Standard Class,JH-15910,TEC-PH-10001536,49,54
2435,2020/11/14,2020/11/17,First Class,PJ-18835,OFF-EN-10001532,24,34
2436,2020/11/14,2020/11/17,First Class,PJ-18835,OFF-AP-10003057,578,826
2437,2022/07/03,2022/07/10,Standard Class,CA-12265,FUR-FU-10003708,491,546
2438,2019/11/18,2019/11/20,Second Class,PW-19240,FUR-TA-10000849,102,146
2439,2019/11/18,2019/11/20,Second Class,PW-19240,OFF-PA-10002259,21,36
2440,2022/07/17,2022/07/22,Standard Class,SW-20455,FUR-FU-10002597,6,8
2441,2021/05/22,2021/05/27,Standard Class,AF-10870,TEC-PH-10004614,207,345
2442,2021/05/22,2021/05/27,Standard Class,AF-10870,FUR-TA-10003748,157,174
2443,2021/05/22,2021/05/27,Standard Class,AF-10870,OFF-AP-10003217,398,663
2444,2021/05/22,2021/05/27,Standard Class,AF-10870,TEC-AC-10002399,48,95
2445,2021/05/22,2021/05/27,Standard Class,AF-10870,OFF-EN-10002973,22,27
2446,2021/05/22,2021/05/27,Standard Class,AF-10870,TEC-PH-10001336,129,258
2447,2020/09/25,2020/10/01,Standard Class,AM-10705,OFF-EN-10000461,16,17
2448,2021/10/31,2021/11/06,Standard Class,BD-11320,FUR-CH-10000988,444,493
2449,2020/09/14,2020/09/17,Second Class,CM-12385,OFF-ST-10001809,189,269
2450,2021/11/05,2021/11/10,Standard Class,CS-12400,OFF-BI-10003963,23,29
2451,2022/03/17,2022/03/22,Second Class,DB-13405,OFF-LA-10000081,11,19
2452,2022/03/17,2022/03/22,Second Class,DB-13405,TEC-PH-10000149,108,120
2453,2022/03/17,2022/03/22,Second Class,DB-13405,OFF-BI-10000605,8,9
2454,2022/03/17,2022/03/22,Second Class,DB-13405,TEC-AC-10002399,40,57
2455,2022/03/17,2022/03/22,Second Class,DB-13405,TEC-AC-10003038,43,72
2456,2022/03/17,2022/03/22,Second Class,DB-13405,OFF-ST-10000344,64,107
2457,2022/03/17,2022/03/22,Second Class,DB-13405,OFF-LA-10004093,4,7
2458,2022/03/17,2022/03/22,Second Class,DB-13405,OFF-AR-10001683,53,59
2459,2022/03/17,2022/03/22,Second Class,DB-13405,OFF-ST-10003455,23,47
2460,2022/08/15,2022/08/21,Standard Class,JG-15160,OFF-AP-10002578,49,98
2461,2020/07/11,2020/07/13,Second Class,SC-20380,OFF-PA-10001763,15,30
2462,2020/07/11,2020/07/13,Second Class,SC-20380,OFF-BI-10001597,49,98
2463,2022/12/03,2022/12/09,Standard Class,CS-12460,OFF-BI-10001524,76,84
2464,2022/12/03,2022/12/09,Standard Class,CS-12460,OFF-BI-10001553,13,15
2465,2022/12/03,2022/12/09,Standard Class,CS-12460,TEC-PH-10000576,96,137
2466,2022/12/03,2022/12/09,Standard Class,CS-12460,OFF-LA-10001317,3,3
2467,2022/05/04,2022/05/08,Standard Class,MK-18160,OFF-PA-10000726,6,9
2468,2022/05/04,2022/05/08,Standard Class,MK-18160,OFF-ST-10003306,400,571
2469,2022/05/04,2022/05/08,Standard Class,MK-18160,OFF-PA-10004983,19,32
2470,2022/05/04,2022/05/08,Standard Class,MK-18160,OFF-ST-10001291,10,17
2471,2021/01/22,2021/01/28,Standard Class,CM-11935,FUR-FU-10002107,10,14
2472,2021/01/22,2021/01/28,Standard Class,CM-11935,FUR-BO-10002213,226,451
2473,2021/01/22,2021/01/28,Standard Class,CM-11935,OFF-AP-10000692,58,65
2474,2021/11/03,2021/11/06,First Class,PF-19225,FUR-CH-10001190,152,218
2475,2021/11/03,2021/11/06,First Class,PF-19225,TEC-AC-10000682,66,83
2476,2021/11/03,2021/11/06,First Class,PF-19225,OFF-LA-10004545,70,88
2477,2021/11/03,2021/11/06,First Class,PF-19225,OFF-AP-10003057,771,1101
2478,2022/09/04,2022/09/08,Second Class,GM-14695,FUR-TA-10000198,661,1322
2479,2019/09/13,2019/09/19,Standard Class,DC-12850,OFF-AR-10002833,3,5
2480,2022/06/19,2022/06/25,Standard Class,FO-14305,OFF-SU-10002557,7,11
2481,2022/06/19,2022/06/25,Standard Class,FO-14305,OFF-ST-10003656,77,154
2482,2022/12/24,2022/12/31,Standard Class,AH-10210,OFF-ST-10001097,502,1004
2483,2022/08/28,2022/09/03,Standard Class,KN-16705,TEC-PH-10000912,28,35
2484,2022/08/28,2022/09/03,Standard Class,KN-16705,FUR-TA-10000617,1024,1138
2485,2022/08/28,2022/09/03,Standard Class,KN-16705,OFF-BI-10001658,80,100
2486,2022/08/28,2022/09/03,Standard Class,KN-16705,OFF-AR-10003856,3,6
2487,2020/01/02,2020/01/04,Second Class,CB-12535,OFF-ST-10001837,68,86
2488,2020/01/02,2020/01/04,Second Class,CB-12535,OFF-AR-10001473,5,10
2489,2020/01/02,2020/01/04,Second Class,CB-12535,OFF-PA-10004285,16,20
2490,2020/10/09,2020/10/13,Second Class,TB-21250,TEC-PH-10001835,569,632
2491,2020/10/09,2020/10/13,Second Class,TB-21250,OFF-PA-10002245,22,24
2492,2019/12/13,2019/12/15,Second Class,KD-16345,OFF-PA-10001457,45,90
2493,2019/11/19,2019/11/23,Standard Class,JM-15865,TEC-PH-10002885,2729,4549
2494,2021/09/10,2021/09/14,Second Class,KT-16480,FUR-TA-10004086,211,301
2495,2021/09/10,2021/09/14,Second Class,KT-16480,TEC-PH-10000895,648,720
2496,2019/06/16,2019/06/22,Standard Class,SC-20575,FUR-CH-10000225,518,648
2497,2020/09/26,2020/10/01,Standard Class,BS-11800,OFF-ST-10002370,58,64
2498,2020/09/26,2020/10/01,Standard Class,BS-11800,OFF-EN-10000056,87,124
2499,2021/05/19,2021/05/24,Standard Class,BT-11395,OFF-BI-10004817,6,10
2500,2022/06/22,2022/06/23,First Class,DC-12850,OFF-EN-10004483,26,38
2501,2022/06/17,2022/06/20,First Class,LS-17200,OFF-PA-10001892,11,12
2502,2022/06/17,2022/06/20,First Class,LS-17200,OFF-BI-10000546,2,2
2503,2022/06/17,2022/06/20,First Class,LS-17200,OFF-BI-10001294,6,9
2504,2021/11/14,2021/11/19,Standard Class,RR-19315,OFF-LA-10000248,7,7
2505,2019/07/25,2019/07/27,Second Class,KL-16645,OFF-ST-10001228,48,54
2506,2019/07/25,2019/07/27,Second Class,KL-16645,OFF-SU-10000151,4913,8188
2507,2019/07/25,2019/07/27,Second Class,KL-16645,FUR-FU-10004351,62,78
2508,2020/07/02,2020/07/02,Same Day,RB-19435,OFF-AP-10001293,26,33
2509,2022/03/02,2022/03/08,Standard Class,MY-17380,TEC-PH-10000675,157,197
2510,2022/03/02,2022/03/08,Standard Class,MY-17380,TEC-AC-10000580,336,480
2511,2021/11/18,2021/11/23,Standard Class,AW-10930,OFF-ST-10003470,1006,1118
2512,2020/04/18,2020/04/19,First Class,KW-16570,TEC-AC-10003116,64,107
2513,2022/12/02,2022/12/06,Standard Class,DB-12910,OFF-BI-10002429,32,46
2514,2021/11/11,2021/11/17,Standard Class,BB-11545,TEC-AC-10003280,77,96
2515,2021/11/11,2021/11/17,Standard Class,BB-11545,FUR-CH-10004540,29,48
2516,2019/09/05,2019/09/10,Standard Class,NP-18700,OFF-ST-10000585,159,264
2517,2019/11/15,2019/11/22,Standard Class,PB-19105,OFF-EN-10003001,302,605
2518,2022/05/02,2022/05/07,Standard Class,DW-13585,FUR-FU-10003975,104,130
2519,2021/10/15,2021/10/21,Standard Class,CD-12790,OFF-LA-10004559,18,20
2520,2021/10/15,2021/10/21,Standard Class,CD-12790,OFF-LA-10003223,21,29
2521,2021/10/15,2021/10/21,Standard Class,CD-12790,OFF-AP-10002651,695,869
2522,2021/10/15,2021/10/21,Standard Class,CD-12790,OFF-PA-10003177,6,13
2523,2021/10/15,2021/10/21,Standard Class,CD-12790,TEC-PH-10003442,5,6
2524,2021/10/15,2021/10/21,Standard Class,CD-12790,OFF-BI-10000977,73,122
2525,2020/04/06,2020/04/10,Standard Class,TT-21220,OFF-AR-10004078,25,42
2526,2020/04/06,2020/04/10,Standard Class,TT-21220,TEC-AC-10002550,23,25
2527,2020/04/06,2020/04/10,Standard Class,TT-21220,OFF-BI-10004965,4,7
2528,2020/04/06,2020/04/10,Standard Class,TT-21220,OFF-BI-10004209,6,10
2529,2020/04/06,2020/04/10,Standard Class,TT-21220,OFF-PA-10001526,6,8
2530,2019/10/24,2019/10/29,Standard Class,DB-12910,OFF-PA-10000788,8,10
2531,2019/08/17,2019/08/21,Standard Class,DJ-13510,OFF-PA-10000595,80,114
2532,2019/08/17,2019/08/21,Standard Class,DJ-13510,OFF-BI-10000829,16,18
2533,2019/08/17,2019/08/21,Standard Class,DJ-13510,OFF-FA-10002676,10,13
2534,2019/08/17,2019/08/21,Standard Class,DJ-13510,TEC-AC-10000844,204,340
2535,2022/08/15,2022/08/18,Second Class,DL-13495,OFF-ST-10004459,1441,1802
2536,2020/09/06,2020/09/08,First Class,LO-17170,TEC-AC-10003499,28,46
2537,2020/01/27,2020/01/29,Second Class,SV-20365,FUR-CH-10000513,127,182
2538,2020/01/27,2020/01/29,Second Class,SV-20365,TEC-PH-10000895,259,432
2539,2020/01/27,2020/01/29,Second Class,SV-20365,TEC-PH-10002555,93,155
2540,2020/07/16,2020/07/16,Same Day,EM-13810,FUR-CH-10003312,944,1349
2541,2020/07/16,2020/07/16,Same Day,EM-13810,FUR-CH-10004086,490,700
2542,2021/04/30,2021/05/04,Standard Class,KD-16615,FUR-FU-10002759,67,112
2543,2019/09/26,2019/10/01,Second Class,NB-18580,OFF-AP-10002191,72,144
2544,2021/09/08,2021/09/14,Standard Class,AP-10720,FUR-BO-10003450,122,174
2545,2021/09/08,2021/09/14,Standard Class,AP-10720,OFF-LA-10000248,7,15
2546,2022/04/16,2022/04/20,Standard Class,JE-15745,OFF-ST-10004804,185,206
2547,2022/04/16,2022/04/20,Standard Class,JE-15745,FUR-BO-10001337,62,103
2548,2020/08/16,2020/08/22,Standard Class,JM-15865,OFF-AR-10002255,2,2
2549,2020/08/16,2020/08/22,Standard Class,JM-15865,TEC-PH-10002624,1504,1880
2550,2020/08/16,2020/08/22,Standard Class,JM-15865,OFF-PA-10001878,157,313
2551,2020/08/16,2020/08/22,Standard Class,JM-15865,OFF-LA-10000452,4,5
2552,2022/11/19,2022/11/23,Standard Class,AB-10105,FUR-FU-10004665,493,822
2553,2022/11/19,2022/11/23,Standard Class,AB-10105,OFF-BI-10000088,15,22
2554,2021/09/14,2021/09/18,Standard Class,PN-18775,OFF-PA-10000029,23,26
2555,2021/08/15,2021/08/20,Standard Class,JC-15775,TEC-PH-10000369,494,706
2556,2020/09/26,2020/09/30,Standard Class,PF-19165,TEC-AC-10001590,40,50
2557,2021/10/08,2021/10/14,Standard Class,BW-11110,FUR-FU-10004909,26,52
2558,2020/03/24,2020/03/30,Standard Class,BP-11185,OFF-AP-10002287,5,7
2559,2020/05/31,2020/06/04,Standard Class,TM-21010,FUR-BO-10004357,1266,1407
2560,2020/05/31,2020/06/04,Standard Class,TM-21010,OFF-LA-10003766,14,16
2561,2020/05/31,2020/06/04,Standard Class,TM-21010,OFF-ST-10000046,226,323
2562,2020/12/25,2020/12/31,Standard Class,MB-17305,OFF-LA-10003190,5,9
2563,2020/12/25,2020/12/31,Standard Class,MB-17305,OFF-PA-10002787,9,10
2564,2020/03/17,2020/03/22,Second Class,HR-14830,TEC-AC-10000387,11,15
2565,2020/03/17,2020/03/22,Second Class,HR-14830,OFF-ST-10001291,20,34
2566,2022/12/21,2022/12/24,First Class,BD-11635,TEC-AC-10003116,43,71
2567,2022/11/01,2022/11/03,Second Class,SF-20200,OFF-BI-10001308,18,25
2568,2022/11/01,2022/11/03,Second Class,SF-20200,FUR-TA-10003954,2399,2666
2569,2022/09/07,2022/09/11,Standard Class,SP-20620,OFF-ST-10003282,335,478
2570,2022/12/27,2022/12/27,Same Day,DR-12880,TEC-PH-10000576,148,164
2571,2022/12/27,2022/12/27,Same Day,DR-12880,OFF-AR-10004441,7,13
2572,2022/07/16,2022/07/21,Standard Class,VM-21685,OFF-AR-10003759,3,3
2573,2021/08/12,2021/08/15,Second Class,CM-12235,TEC-AC-10004145,980,1400
2574,2022/07/09,2022/07/14,Standard Class,SM-20320,FUR-FU-10000293,316,526
2575,2019/11/22,2019/11/27,Standard Class,RA-19885,OFF-EN-10004955,11,16
2576,2019/11/22,2019/11/27,Standard Class,RA-19885,OFF-BI-10001071,224,320
2577,2019/11/22,2019/11/27,Standard Class,RA-19885,OFF-EN-10001990,8,11
2578,2019/11/22,2019/11/27,Standard Class,RA-19885,OFF-AP-10002734,540,675
2579,2019/01/26,2019/01/31,Standard Class,SD-20485,FUR-FU-10004587,50,63
2580,2019/01/26,2019/01/31,Standard Class,SD-20485,OFF-ST-10004337,343,490
2581,2019/01/26,2019/01/31,Standard Class,SD-20485,OFF-PA-10003072,14,19
2582,2019/01/26,2019/01/31,Standard Class,SD-20485,OFF-PA-10000380,13,17
2583,2019/01/26,2019/01/31,Standard Class,SD-20485,TEC-PH-10004833,93,155
2584,2019/01/26,2019/01/31,Standard Class,SD-20485,FUR-FU-10001847,7,12
2585,2019/01/26,2019/01/31,Standard Class,SD-20485,TEC-PH-10002103,150,188
2586,2020/11/03,2020/11/10,Standard Class,CS-12250,OFF-EN-10001137,5,7
2587,2022/06/30,2022/07/06,Standard Class,RA-19285,OFF-ST-10001476,124,249
2588,2022/06/30,2022/07/06,Standard Class,RA-19285,FUR-FU-10002045,13,22
2589,2021/05/05,2021/05/09,Standard Class,BF-11005,OFF-ST-10001505,5,6
2590,2021/05/05,2021/05/09,Standard Class,BF-11005,TEC-PH-10001433,148,246
2591,2021/09/08,2021/09/14,Standard Class,SE-20110,FUR-FU-10004671,8,14
2592,2021/09/08,2021/09/14,Standard Class,SE-20110,FUR-TA-10003569,421,601
2593,2022/11/24,2022/11/26,Second Class,RS-19765,TEC-PH-10002807,63,79
2594,2022/11/24,2022/11/26,Second Class,RS-19765,OFF-BI-10001597,164,328
2595,2022/05/13,2022/05/17,Standard Class,BM-11650,OFF-EN-10003296,145,181
2596,2022/05/13,2022/05/17,Standard Class,BM-11650,OFF-BI-10004632,823,915
2597,2022/05/13,2022/05/17,Standard Class,BM-11650,TEC-PH-10002310,294,588
2598,2022/05/13,2022/05/17,Standard Class,BM-11650,OFF-ST-10000078,318,530
2599,2022/05/13,2022/05/17,Standard Class,BM-11650,OFF-PA-10001752,7,15
2600,2022/04/23,2022/04/29,Standard Class,SK-19990,OFF-AP-10000026,98,122
2601,2022/04/23,2022/04/29,Standard Class,SK-19990,OFF-SU-10002573,98,123
2602,2021/06/04,2021/06/04,Same Day,EN-13780,OFF-PA-10000349,12,15
2603,2021/06/04,2021/06/04,Same Day,EN-13780,TEC-MA-10003356,810,1350
2604,2021/06/04,2021/06/04,Same Day,EN-13780,FUR-BO-10000362,123,137
2605,2021/06/04,2021/06/04,Same Day,EN-13780,FUR-FU-10003878,55,61
2606,2019/12/16,2019/12/21,Standard Class,KN-16450,OFF-BI-10000591,1,1
2607,2021/03/04,2021/03/10,Standard Class,MG-17890,OFF-AR-10003727,9,17
2608,2019/11/25,2019/11/30,Standard Class,MC-17590,TEC-AC-10001635,20,25
2609,2019/11/25,2019/11/30,Standard Class,MC-17590,OFF-LA-10001317,2,3
2610,2019/11/25,2019/11/30,Standard Class,MC-17590,FUR-TA-10000577,1097,1219
2611,2019/11/25,2019/11/30,Standard Class,MC-17590,OFF-LA-10000248,5,6
2612,2019/11/25,2019/11/30,Standard Class,MC-17590,OFF-PA-10000955,13,16
2613,2019/11/25,2019/11/30,Standard Class,MC-17590,FUR-FU-10000221,5,6
2614,2021/04/28,2021/05/05,Standard Class,BO-11350,FUR-CH-10002304,21,42
2615,2019/04/26,2019/05/03,Standard Class,AG-10300,FUR-CH-10004886,207,230
2616,2019/04/26,2019/05/03,Standard Class,AG-10300,OFF-BI-10001525,11,18
2617,2022/04/01,2022/04/05,Standard Class,MS-17365,OFF-LA-10003663,3,6
2618,2022/04/01,2022/04/05,Standard Class,MS-17365,OFF-BI-10001294,97,122
2619,2022/12/22,2022/12/26,Standard Class,JM-15655,OFF-AR-10000369,3,4
2620,2022/12/22,2022/12/26,Standard Class,JM-15655,TEC-PH-10001300,54,67
2621,2022/12/22,2022/12/26,Standard Class,JM-15655,OFF-ST-10000876,22,37
2622,2022/12/22,2022/12/26,Standard Class,JM-15655,OFF-LA-10001404,15,18
2623,2019/12/03,2019/12/06,Second Class,MC-17635,OFF-PA-10001972,16,26
2624,2022/10/22,2022/10/24,First Class,TA-21385,TEC-CO-10004722,7840,11200
2625,2022/10/22,2022/10/24,First Class,TA-21385,TEC-PH-10001494,2160,2400
2626,2022/10/22,2022/10/24,First Class,TA-21385,OFF-EN-10002500,51,64
2627,2022/10/22,2022/10/24,First Class,TA-21385,TEC-PH-10003800,32,53
2628,2022/11/13,2022/11/15,First Class,SB-20290,TEC-AC-10002399,30,61
2629,2022/11/13,2022/11/15,First Class,SB-20290,TEC-MA-10002210,457,653
2630,2022/11/13,2022/11/15,First Class,SB-20290,OFF-BI-10003196,9,11
2631,2020/09/10,2020/09/15,Standard Class,AB-10150,OFF-PA-10000477,7,15
2632,2022/05/15,2022/05/20,Standard Class,JF-15295,FUR-FU-10000076,28,40
2633,2022/05/15,2022/05/20,Standard Class,JF-15295,FUR-CH-10002017,34,43
2634,2022/05/15,2022/05/20,Standard Class,JF-15295,FUR-CH-10004287,155,221
2635,2020/07/05,2020/07/10,Second Class,BF-10975,FUR-FU-10003829,3,5
2636,2020/07/05,2020/07/10,Second Class,BF-10975,OFF-BI-10004728,4,7
2637,2020/08/15,2020/08/19,Standard Class,TT-21265,OFF-ST-10000046,291,323
2638,2022/06/12,2022/06/18,Standard Class,SB-20170,OFF-PA-10000697,13,19
2639,2022/06/12,2022/06/18,Standard Class,SB-20170,OFF-BI-10000848,11,13
2640,2022/06/12,2022/06/18,Standard Class,SB-20170,OFF-AR-10004691,32,64
2641,2022/06/12,2022/06/18,Standard Class,SB-20170,FUR-CH-10000595,772,858
2642,2020/02/20,2020/02/25,Standard Class,LM-17065,TEC-AC-10000927,18,30
2643,2021/12/29,2021/12/30,First Class,KA-16525,OFF-PA-10001289,149,186
2644,2021/04/17,2021/04/21,Second Class,BF-11170,TEC-PH-10003092,18,37
2645,2021/04/17,2021/04/21,Second Class,BF-11170,FUR-FU-10000206,9,19
2646,2019/09/07,2019/09/12,Second Class,TB-21400,FUR-FU-10004270,46,58
2647,2019/09/07,2019/09/12,Second Class,TB-21400,OFF-BI-10000948,39,43
2648,2019/09/07,2019/09/12,Second Class,TB-21400,OFF-PA-10000223,12,13
2649,2019/09/07,2019/09/12,Second Class,TB-21400,FUR-FU-10004665,575,822
2650,2019/09/07,2019/09/12,Second Class,TB-21400,TEC-PH-10000215,94,105
2651,2021/09/26,2021/10/01,Standard Class,SH-19975,FUR-BO-10004467,340,425
2652,2022/09/17,2022/09/21,Second Class,AS-10225,OFF-BI-10000829,5,11
2653,2022/09/17,2022/09/21,Second Class,AS-10225,OFF-BI-10003712,8,12
2654,2022/09/17,2022/09/21,Second Class,AS-10225,OFF-PA-10000062,115,165
2655,2022/09/17,2022/09/21,Second Class,AS-10225,FUR-BO-10003404,1164,1293
2656,2022/09/17,2022/09/21,Second Class,AS-10225,OFF-BI-10004233,20,26
2657,2022/09/17,2022/09/21,Second Class,AS-10225,OFF-ST-10001272,209,262
2658,2022/09/17,2022/09/21,Second Class,AS-10225,OFF-LA-10001175,13,14
2659,2021/08/16,2021/08/20,Standard Class,PK-19075,OFF-EN-10004030,8,11
2660,2020/12/24,2020/12/28,Standard Class,HR-14830,FUR-CH-10004287,619,884
2661,2022/11/28,2022/12/02,Standard Class,DG-13300,TEC-PH-10002834,1782,1980
2662,2022/11/28,2022/12/02,Standard Class,DG-13300,OFF-EN-10003055,40,80
2663,2022/04/14,2022/04/15,First Class,CL-12700,OFF-BI-10003460,6,9
2664,2021/05/01,2021/05/04,First Class,HF-14995,OFF-LA-10001569,3,4
2665,2021/05/01,2021/05/04,First Class,HF-14995,FUR-TA-10004534,334,371
2666,2021/05/01,2021/05/04,First Class,HF-14995,OFF-BI-10002954,2,3
2667,2021/10/01,2021/10/01,Same Day,HG-15025,TEC-AC-10003832,48,80
2668,2021/10/01,2021/10/01,Same Day,HG-15025,OFF-PA-10000474,26,28
2669,2020/08/25,2020/08/30,Standard Class,NL-18310,FUR-CH-10002774,20,41
2670,2020/08/25,2020/08/30,Standard Class,NL-18310,OFF-AP-10002765,74,106
2671,2019/09/09,2019/09/12,Second Class,RR-19525,OFF-PA-10001144,100,166
2672,2019/09/09,2019/09/12,Second Class,RR-19525,FUR-CH-10003761,707,786
2673,2019/09/09,2019/09/12,Second Class,RR-19525,OFF-PA-10004665,13,26
2674,2019/09/09,2019/09/12,Second Class,RR-19525,OFF-ST-10000078,1061,1326
2675,2022/12/03,2022/12/03,Same Day,TC-21295,OFF-PA-10000357,133,166
2676,2022/11/27,2022/12/02,Standard Class,DB-13615,OFF-AR-10000422,5,9
2677,2022/11/27,2022/12/02,Standard Class,DB-13615,OFF-AP-10001205,35,44
2678,2019/06/21,2019/06/21,Same Day,SV-20785,OFF-BI-10001116,6,11
2679,2019/06/21,2019/06/21,Same Day,SV-20785,OFF-BI-10002931,18,25
2680,2022/01/21,2022/01/27,Standard Class,MH-18115,OFF-BI-10000546,7,14
2681,2022/01/21,2022/01/27,Standard Class,MH-18115,TEC-AC-10002049,434,620
